id,gid,UF,nome,Censo,PIB,Pop_est_2009,PIB_percapita,classe,desemprego,Pop_ativa_est_2009,estimat_pop_desemprego
1796,4469,BAHIA,Ibipeba,2010,58437.6796875,17666,3307.91992188,1,8.8,12366,1088
630,4470,BAHIA,Ibipitanga,2010,43890.1875,14408,3046.23999023,1,9.3,10086,938
3566,4471,MINAS GERAIS,Japonvar,2010,31483.63085938,8536,3688.34008789,1,5.2,5591,291
457,4472,MINAS GERAIS,Lontra,2010,29653.39257812,8332,3558.97998047,1,7,6207,434
2424,4473,BAHIA,Ibiquera,2010,17804.328125,5300,3359.31005859,1,10.2,3949,403
391,4474,BAHIA,Ibirapitanga,2010,94739.7421875,24223,3911.14990234,1,10.2,15866,1618
36,4475,BAHIA,Ibirapuã,2010,74997.40625,7893,9501.75976562,1,8.7,5525,481
783,4476,BAHIA,Ibirataia,2010,104637.359375,24544,4263.25976562,1,8.5,17181,1460
2470,4477,BAHIA,Ibitiara,2010,48967.69140625,16665,2938.36010742,1,10.3,11666,1202
46,4478,BAHIA,Ibititá,2010,62366.88671875,19410,3213.12988281,1,9.3,11840,1101
3776,4479,BAHIA,Ibotirama,2010,129069.2890625,26419,4885.47021484,1,9.1,19682,1791
3397,4480,BAHIA,Ichu,2010,19514.67382812,6148,3174.14990234,1,8.6,3750,323
3279,4481,BAHIA,Igaporã,2010,48868.1171875,14970,3264.39990234,1,8.5,9132,776
4496,4482,BAHIA,Igrapiúna,2010,137953.75,13268,10397.48046875,2,9.7,9288,901
3854,4483,BAHIA,Iguaí,2010,86859.359375,29449,2949.47998047,1,8.7,20614,1793
586,4484,BAHIA,Ilhéus,2010,1925639.875,219266,8782.20996094,1,8.6,143619,12351
5019,4485,BAHIA,Inhambupe,2010,163543.890625,36719,4453.93017578,1,9.8,24051,2357
2747,4486,BAHIA,Ipecaetá,2010,48456.55859375,15888,3049.87988281,1,9.1,9692,882
380,4487,BAHIA,Ipiaú,2010,271794.59375,43723,6216.27978516,1,8.9,26671,2374
4471,4488,BAHIA,Ipirá,2010,245887.9375,62197,3953.37011719,1,7.9,37940,2997
1478,4489,BAHIA,Ipupiara,2010,31431.71484375,9325,3370.68994141,1,10.1,5688,574
57,4490,BAHIA,Irajuba,2010,29224.98828125,7666,3812.29003906,1,9.4,4676,440
4154,4491,BAHIA,Iramaia,2010,45185.3515625,15045,3003.35009766,1,8.2,9854,808
1522,4492,BAHIA,Iraquara,2010,105232.5078125,24415,4310.16015625,1,8.9,14893,1325
769,4493,BAHIA,Irará,2010,126903.78125,25811,4916.64990234,1,8.9,19229,1711
1800,4494,BAHIA,Irecê,2010,415895,66061,6295.62011719,1,,49215,0
509,4495,BAHIA,Itabela,2010,201399.09375,26704,7541.91015625,1,9,19894,1790
4571,4496,BAHIA,Itaberaba,2010,338606.15625,61490,5506.68994141,1,8.3,37509,3113
3603,4497,BAHIA,Itabuna,2010,2280732.75,213656,10674.79003906,2,,130330,0
1541,4498,BAHIA,Itacaré,2010,102075.2734375,27170,3756.90991211,1,8.9,19019,1693
4997,4499,BAHIA,Itaeté,2010,57720.859375,14664,3936.22998047,1,8.8,10265,903
1489,4500,BAHIA,Itagi,2010,52461.01171875,14162,3704.35009766,1,10.3,8639,890
4366,4501,BAHIA,Itagibá,2010,112435.390625,16590,6777.29980469,1,8.4,11613,975
4133,4502,BAHIA,Itagimirim,2010,42068.08984375,7118,5910.10009766,1,8.5,4342,369
1648,4503,BAHIA,Itaguaçu da Bahia,2010,49661.08984375,13269,3742.63989258,1,9.4,9885,929
5163,4504,BAHIA,Itaju do Colônia,2010,38664.078125,7706,5017.39990234,1,9.3,5047,469
1084,4505,BAHIA,Itajuípe,2010,114653.1328125,20490,5595.56982422,1,8.8,15265,1343
4352,4506,BAHIA,Itamaraju,2010,508954.0625,67803,7506.35986328,1,9.5,44411,4219
5378,4507,BAHIA,Itamari,2010,36500.1640625,8781,4156.72021484,1,10.2,6542,667
3581,4508,BAHIA,Itambé,2010,124283.6875,35512,3499.77001953,1,9.1,24858,2262
2531,4509,BAHIA,Itanagra,2010,28108.08203125,6884,4083.10009766,1,8,4199,336
4039,4510,BAHIA,Itanhém,2010,113195.1875,21154,5351.00976562,1,8.9,15760,1403
110,4511,BAHIA,Itaparica,2010,102586.6484375,20796,4933,1,9.9,13621,1348
4461,4512,BAHIA,Itapé,2010,40550.72265625,10630,3814.73999023,1,9.2,6484,597
1235,4513,BAHIA,Itapebi,2010,170321.296875,12003,14189.88964844,2,7.9,8942,706
428,4514,BAHIA,Itapetinga,2010,658192.25,66665,9873.12988281,2,10,46666,4667
2796,4515,BAHIA,Itapicuru,2010,118382.15625,32563,3635.47998047,1,7.9,19863,1569
2878,4516,BAHIA,Itapitanga,2010,38620.75390625,10376,3722.12011719,1,9.9,7263,719
77,4517,BAHIA,Itaquara,2010,33105.69921875,7743,4275.56982422,1,8.7,4723,411
2822,4518,BAHIA,Itarantim,2010,82294.8125,18375,4478.62988281,1,9.3,12036,1119
5238,4519,BAHIA,Itatim,2010,87130.4453125,15516,5615.52001953,1,8.8,9465,833
331,4520,BAHIA,Itiruçu,2010,68143.1640625,16827,4049.62988281,1,9,12536,1128
2049,4521,BAHIA,Itiúba,2010,129550.7890625,36996,3501.75,1,9.7,22568,2189
1565,4522,BAHIA,Itororó,2010,77047.1640625,20930,3681.17993164,1,8.3,13709,1138
1132,4523,SÃO PAULO,Ibitinga,2010,711619.875,53148,13389.40039062,2,7.3,37204,2716
5557,4524,SÃO PAULO,Icém,2010,90258.3984375,6524,13834.83007812,2,8,4273,342
5372,4525,SÃO PAULO,Iepê,2010,124229.359375,7856,15813.30957031,2,7.9,5853,462
3947,4526,SÃO PAULO,Igaraçu do Tietê,2010,158198.953125,24124,6557.74023438,1,6.4,16887,1081
2298,4527,SÃO PAULO,Igarapava,2010,544058.1875,28230,19272.33984375,2,7.5,18491,1387
1540,4528,SÃO PAULO,Iguape,2010,252515.78125,30675,8231.96972656,1,7.3,22853,1668
3644,4529,SÃO PAULO,Ilhabela,2010,303694.3125,26011,11675.61035156,2,6,17037,1022
2888,4530,SÃO PAULO,Ilha Comprida,2010,97179.28125,10090,9631.25,1,7.9,6155,486
5337,4531,SÃO PAULO,Ilha Solteira,2010,1119034.5,25144,44505.03125,3,6.8,17601,1197
1017,4532,SÃO PAULO,Indiana,2010,37543.671875,4751,7902.27001953,1,6.8,3539,241
2325,4533,SÃO PAULO,Indiaporã,2010,44271.6015625,3949,11210.83984375,2,7.3,2409,176
3750,4534,SÃO PAULO,Inúbia Paulista,2010,51121.6015625,3841,13309.45019531,2,6.5,2689,175
4107,4535,SÃO PAULO,Ipaussu,2010,196485.703125,13608,14438.98046875,2,6.7,8301,556
3600,4536,SÃO PAULO,Ipeúna,2010,114837.3984375,5691,20178.76953125,2,6.7,3472,233
4061,4537,SÃO PAULO,Iporanga,2010,26467.31445312,4789,5526.68994141,1,7.2,3568,257
1755,4538,SÃO PAULO,Ipuã,2010,204742.140625,15883,12890.65039062,2,6.1,10403,635
1634,4539,SÃO PAULO,Iracemápolis,2010,520704.3125,19700,26431.68945312,3,5.9,12017,709
4214,4540,SÃO PAULO,Irapuã,2010,87297.953125,6978,12510.45019531,2,7.1,5199,369
3087,4541,SÃO PAULO,Irapuru,2010,62625.421875,7874,7953.43994141,1,7.5,5866,440
5311,4542,SÃO PAULO,Itaberá,2010,327043.71875,17674,18504.23046875,2,6.7,11576,776
579,4543,SÃO PAULO,Itaí,2010,343309.71875,24093,14249.36035156,2,7.5,17949,1346
3268,4544,SÃO PAULO,Itajobi,2010,203594.890625,14683,13866.03027344,2,5.7,10939,624
4332,4545,SÃO PAULO,Itaju,2010,43299.421875,2714,15954.09960938,2,6.2,1778,110
4774,4546,SÃO PAULO,Itaóca,2010,21155.91796875,3143,6731.12011719,1,6.4,2342,150
5428,4547,SÃO PAULO,Itapetininga,2010,2164772.5,148808,14547.41992188,2,4,90773,3631
14,4548,são paulo,Itapeva,2010,1120700,89768,12484.40039062,2,5.9,58798,3469
4675,4549,BAHIA,Barra da Estiva,2010,127462.8515625,20537,6206.5,1,9.5,15300,1454
4855,4550,BAHIA,Ituaçu,2010,82193.359375,18772,4378.50976562,1,9.6,12296,1180
581,4551,BAHIA,Lençóis,2010,52895.79296875,10112,5230.99023438,1,8,6623,530
2436,4552,BAHIA,Licínio de Almeida,2010,51710.9609375,13205,3916.01000977,1,9,9244,832
5002,4553,BAHIA,Livramento de Nossa Senhora,2010,222608.734375,44568,4994.81005859,1,9.1,33203,3021
4568,4554,BAHIA,Luís Eduardo Magalhães,2010,1888228.125,52054,36274.41015625,3,9.9,34095,3375
3752,4555,BAHIA,Macajuba,2010,36031.44140625,11517,3128.54003906,1,8.9,7025,625
2901,4556,BAHIA,Macarani,2010,69146.0703125,16940,4081.82006836,1,9.7,11858,1150
3840,4557,BAHIA,Macaúbas,2010,144157.8125,48633,2964.19995117,1,10,34043,3404
1997,4558,BAHIA,Macururé,2010,24953.62890625,7834,3185.30004883,1,8.7,5484,477
25,4559,BAHIA,Maetinga,2010,23558.44726562,7884,2988.12988281,1,10.1,4809,486
5200,4560,BAHIA,Maiquinique,2010,43714.84765625,8848,4940.64990234,1,8.2,5397,443
4169,4561,BAHIA,Mairi,2010,64854.29296875,19700,3292.10009766,1,10.3,12904,1329
1270,4562,BAHIA,Malhada,2010,65119.53125,16739,3890.29003906,1,9.2,10964,1009
4373,4563,BAHIA,Malhada de Pedras,2010,26240.70507812,7677,3418.09008789,1,8.9,5028,447
963,4564,BAHIA,Manoel Vitorino,2010,49992.703125,14138,3536.05004883,1,10,9260,926
2677,4565,BAHIA,Mansidão,2010,32635.74023438,12244,2665.44995117,1,9.1,8571,780
1728,4566,BAHIA,Maracás,2010,125397.140625,35990,3484.2199707,1,9.2,25193,2318
4838,4567,BAHIA,Maragogipe,2010,178405.578125,43921,4061.9699707,1,8.7,30745,2675
3016,4568,SÃO PAULO,Itapirapuã Paulista,2010,23267.171875,3919,5937.02001953,1,7,2391,167
3703,4569,SÃO PAULO,Itápolis,2010,656431.4375,40411,16243.87988281,2,8,24651,1972
4087,4570,SÃO PAULO,Itaporanga,2010,119303.3828125,14780,8071.95019531,1,8.1,9016,730
1323,4571,SÃO PAULO,Itapuí,2010,211197.859375,12536,16847.31054688,2,7.6,7647,581
2170,4572,SÃO PAULO,Itapura,2010,61968.03515625,3941,15723.94042969,2,7.2,2936,211
517,4573,SÃO PAULO,Itararé,2010,550863.0625,51412,10714.6796875,2,6.1,31361,1913
3425,4574,SÃO PAULO,Itatiba,2010,2928060.75,99047,29562.33984375,3,6.2,69333,4299
1853,4575,SÃO PAULO,Itatinga,2010,226146.0625,19085,11849.41015625,2,6.2,11642,722
948,4576,SÃO PAULO,Itirapina,2010,170254.15625,14829,11481.16015625,2,6.7,10380,695
3152,4577,SÃO PAULO,Itirapuã,2010,58454.1640625,5903,9902.45019531,2,6.7,4398,295
3251,4578,SÃO PAULO,Itobi,2010,67564.7734375,7708,8765.54003906,1,6.4,5049,323
5167,4579,SÃO PAULO,Ituverava,2010,515295.625,40882,12604.45996094,2,7.6,30457,2315
2323,4580,SÃO PAULO,Jaborandi,2010,74203.8203125,6715,11050.45996094,2,6.8,4398,299
3100,4581,SÃO PAULO,Jaboticabal,2010,1418964.875,73084,19415.52929688,2,6.1,44581,2719
5037,4582,SÃO PAULO,Jaci,2010,136558.5625,5556,24578.58007812,3,7.2,3639,262
2842,4583,SÃO PAULO,Jacupiranga,2010,172416.0625,16322,10563.41992188,2,6.6,12160,803
3382,4584,SÃO PAULO,Jales,2010,668454.875,49996,13370.16992188,2,5.7,34997,1995
4865,4585,SÃO PAULO,Jaú,2010,1760822.5,135546,12990.58984375,2,7.8,82683,6449
2992,4586,SÃO PAULO,Jeriquara,2010,75402.8671875,3216,23446.16992188,3,7.3,2106,154
1909,4587,SÃO PAULO,João Ramalho,2010,51556.1796875,4344,11868.37011719,2,5.9,3041,179
4481,4588,SÃO PAULO,José Bonifácio,2010,741693.375,32551,22785.58007812,3,6.2,24250,1504
4914,4589,SÃO PAULO,Júlio Mesquita,2010,32815.91015625,4539,7229.77001953,1,7.7,3382,260
2252,4590,SÃO PAULO,Jumirim,2010,49320.47265625,2290,21537.3203125,2,8,1500,120
1253,4591,SÃO PAULO,Junqueirópolis,2010,218303.9375,19976,10928.30957031,2,6.2,12185,755
4546,4592,SÃO PAULO,Juquiá,2010,145942.484375,19585,7451.75,1,6.4,14591,934
916,4593,BAHIA,Ituberá,2010,132642.828125,24169,5488.14013672,1,8.6,16918,1455
5060,4594,BAHIA,Iuiú,2010,54116.75,12093,4475.04980469,1,8.7,8465,736
280,4595,BAHIA,Jaborandi,2010,161163.734375,8895,18118.4609375,2,8.2,6227,511
1523,4596,BAHIA,Jacaraci,2010,49422.328125,14837,3331.02001953,1,10.1,9718,982
1606,4597,BAHIA,Jacobina,2010,523242.1875,79013,6622.22998047,1,8.4,58865,4945
1633,4598,BAHIA,Jaguaquara,2010,246394.6875,48206,5111.29003906,1,10,35913,3591
2646,4599,BAHIA,Jaguarari,2010,263281.65625,30484,8636.71972656,1,9.3,18595,1729
2634,4600,BAHIA,Jaguaripe,2010,60391.05859375,17435,3463.7800293,1,9,12205,1098
1051,4601,BAHIA,Jandaíra,2010,47592.953125,10018,4750.74023438,1,8.9,7013,624
1676,4602,BAHIA,Jequié,2010,1552451.5,150541,10312.48046875,2,8,91830,7346
5417,4603,BAHIA,Jeremoabo,2010,147223.46875,39302,3745.94995117,1,9.1,27511,2504
4851,4604,BAHIA,Jiquiriçá,2010,50515.6328125,13772,3668,1,9.8,9021,884
4712,4605,BAHIA,Jitaúna,2010,57266.8359375,16365,3499.35009766,1,8.6,11456,985
644,4606,BAHIA,João Dourado,2010,97669.578125,21990,4441.54980469,1,9.5,13414,1274
1832,4607,BAHIA,Juazeiro,2010,1745979.625,243896,7158.70996094,1,9.9,170727,16902
1931,4608,BAHIA,Jucuruçu,2010,64516.0703125,10516,6135.04003906,1,9.1,6415,584
4499,4609,BAHIA,Jussara,2010,43503.5390625,15204,2861.32006836,1,9.1,9274,844
3358,4610,BAHIA,Jussari,2010,33357.0625,6914,4824.56982422,1,8.2,4218,346
532,4611,BAHIA,Jussiape,2010,28544.64453125,8043,3549,1,8.7,5268,458
1743,4612,BAHIA,Lafaiete Coutinho,2010,17013.38867188,3502,4858.18994141,1,10.1,2294,232
2647,4613,BAHIA,Lagoa Real,2010,41611.04296875,14510,2867.75,1,9.9,9504,941
1869,4614,BAHIA,Laje,2010,128748.09375,22180,5804.68994141,1,8.7,15526,1351
2236,4615,BAHIA,Lajedão,2010,27027.58203125,3599,7509.75,1,8.6,2519,217
1891,4616,BAHIA,Lajedinho,2010,19471.34375,4468,4357.95996094,1,8.9,3128,278
3448,4617,BAHIA,Lajedo do Tabocal,2010,47203.65234375,8999,5245.43017578,1,7.9,5894,466
4720,4618,BAHIA,Lapão,2010,109688.2421875,26616,4121.14013672,1,8.2,19829,1626
3597,4619,BAHIA,Lauro de Freitas,2010,2672093.5,156936,17026.640625,2,9.5,116917,11107
4598,4620,SÃO PAULO,Lagoinha,2010,48048.41796875,4909,9787.8203125,2,7.2,3436,247
2314,4621,SÃO PAULO,Laranjal Paulista,2010,411011.4375,26296,15630.19042969,2,5.9,18407,1086
891,4622,SÃO PAULO,Lavínia,2010,98269.296875,9445,10404.37011719,2,6.9,6186,427
572,4623,SÃO PAULO,Lavrinhas,2010,58571.69140625,7002,8364.99023438,1,6.3,4586,289
228,4624,SÃO PAULO,Leme,2010,1338844.125,88995,15044.04003906,2,8,54287,4343
5345,4625,SÃO PAULO,Lençóis Paulista,2010,1865871.125,63314,29470.11914062,3,6.7,44320,2969
831,4626,SÃO PAULO,Limeira,2010,5752286,281583,20428.38085938,2,7.4,171766,12711
2892,4627,SÃO PAULO,Lindóia,2010,67635.7421875,5974,11321.6796875,2,6.8,3644,248
3067,4628,SÃO PAULO,Lins,2010,1917087.25,73183,26195.80078125,3,6.4,54521,3489
3212,4629,SÃO PAULO,Lorena,2010,1190193.375,82770,14379.53027344,2,7,54214,3795
1159,4630,SÃO PAULO,Lourdes,2010,24232.84960938,2032,11925.62011719,2,7.1,1331,95
1988,4631,SÃO PAULO,Louveira,2010,5815328.5,33251,174891.84375,5,6.4,24772,1585
3855,4632,SÃO PAULO,Lucélia,2010,206526.3125,20284,10181.73046875,2,6.1,15112,922
917,4633,SÃO PAULO,Lucianópolis,2010,27770.9140625,2443,11367.54980469,2,7.4,1820,135
2232,4634,SÃO PAULO,Luiziânia,2010,49629.58984375,5138,9659.3203125,2,6.4,3597,230
5274,4635,SÃO PAULO,Lupércio,2010,43539.8359375,4396,9904.41992188,2,6.6,2879,190
4984,4636,SÃO PAULO,Lutécia,2010,45721.30078125,2855,16014.46972656,2,7.1,1742,124
2694,4637,SÃO PAULO,Macatuba,2010,680519.0625,16939,40174.69140625,3,7.7,12620,972
1586,4638,SÃO PAULO,Macaubal,2010,84924.5390625,7672,11069.41015625,2,7.7,5716,440
531,4639,SÃO PAULO,Macedônia,2010,37272.37109375,3393,10985.08007812,2,6.8,2528,172
2301,4640,SÃO PAULO,Magda,2010,38062.2890625,3160,12045.03027344,2,7.1,2354,167
2499,4641,SÃO PAULO,Manduri,2010,81982.7109375,9123,8986.37988281,1,5.7,6386,364
4245,4642,SÃO PAULO,Marabá Paulista,2010,53846.234375,5996,8980.36035156,1,8,4467,357
5004,4643,SÃO PAULO,Maracaí,2010,460151.53125,13710,33563.19921875,3,7,8980,629
1604,4644,SÃO PAULO,Marapoama,2010,81859.9609375,2780,29446.02929688,3,7.1,1946,138
2778,4645,SÃO PAULO,Mariápolis,2010,31623.21289062,3896,8116.83984375,1,7.3,2377,174
4263,4646,SÃO PAULO,Marília,2010,3433664.75,225938,15197.37988281,2,6.5,158157,10280
671,4647,SÃO PAULO,Marinópolis,2010,26659.51367188,2158,12353.80957031,2,7.5,1511,113
4857,4648,SÃO PAULO,Martinópolis,2010,292783.40625,25533,11466.86035156,2,5.7,16724,953
1062,4649,SÃO PAULO,Matão,2010,5187325,78222,66315.421875,4,7.2,51235,3689
1516,4650,SÃO PAULO,Mendonça,2010,48696.28515625,4217,11547.61035156,2,6.6,3142,207
5107,4651,SÃO PAULO,Meridiano,2010,42162.82421875,3929,10731.1796875,2,8.1,2750,223
3269,4652,CEARÁ,Tejuçuoca,2010,46976.1015625,16180,2903.34008789,1,5.9,12054,711
2414,4653,SÃO PAULO,Mesópolis,2010,37263.28515625,1767,21088.44921875,2,5.9,1316,78
2495,4654,SÃO PAULO,Miguelópolis,2010,271257.3125,21095,12858.83984375,2,6.2,12868,798
5527,4655,SÃO PAULO,Mineiros do Tietê,2010,98549.375,12334,7990.06005859,1,8.1,8634,699
549,4656,SÃO PAULO,Miracatu,2010,169384.6875,23801,7116.70019531,1,7.2,16661,1200
3153,4657,SÃO PAULO,Mira Estrela,2010,32981.234375,2663,12384.99023438,2,7.9,1624,128
3154,4658,SÃO PAULO,Mirandópolis,2010,242961.578125,26761,9078.94042969,1,6.7,19937,1336
3421,4659,SÃO PAULO,Mirante do Paranapanema,2010,122058.875,18131,6732.04980469,1,8.1,12692,1028
1768,4660,SÃO PAULO,Mirassolândia,2010,34264.3203125,4396,7794.43017578,1,7.2,2879,207
682,4661,SÃO PAULO,Mococa,2010,1053969.625,68718,15337.61035156,2,7.1,45010,3196
3932,4662,SÃO PAULO,Mogi Guaçu,2010,2516744.75,139836,17997.83007812,2,6.1,97885,5971
3220,4663,SÃO PAULO,Moji Mirim,2010,2281638.5,88373,25818.26953125,3,5.8,61861,3588
4020,4664,SÃO PAULO,Mombuca,2010,32034.41796875,3471,9229.16015625,1,7.5,2274,171
3770,4665,SÃO PAULO,Monções,2010,143834.265625,2129,67559.5390625,4,6,1299,78
1388,4666,SÃO PAULO,Monte Alegre do Sul,2010,93054.9453125,7473,12452.15039062,2,5.7,5231,298
2311,4667,SÃO PAULO,Monte Alto,2010,884692.25,45895,19276.43945312,2,6.1,32126,1960
5039,4668,SÃO PAULO,Monte Aprazível,2010,439778.15625,21015,20926.86914062,2,6.7,15656,1049
2288,4669,SÃO PAULO,Monte Azul Paulista,2010,238555.140625,19741,12084.25,2,7.8,13819,1078
2452,4670,SÃO PAULO,Monte Castelo,2010,51065.82421875,4131,12361.61035156,2,8.1,2706,219
4400,4671,SÃO PAULO,Morro Agudo,2010,644670.3125,26305,24507.51953125,3,5.9,19597,1156
1617,4672,SÃO PAULO,Motuca,2010,68719.6796875,4691,14649.25976562,2,7.9,3284,259
5041,4673,SÃO PAULO,Murutinga do Sul,2010,43550,4290,10151.51953125,2,5.8,2810,163
1732,4674,SÃO PAULO,Nantes,2010,86357.6171875,2662,32440.88085938,3,5.8,1744,101
2523,4675,SÃO PAULO,Narandiba,2010,241628.390625,4167,57986.171875,4,6.9,2542,175
1943,4676,SÃO PAULO,Natividade da Serra,2010,45157.06640625,7674,5884.41992188,1,6,4681,281
4187,4677,SÃO PAULO,Neves Paulista,2010,109796.90625,9114,12047.05957031,2,7.2,6380,459
2239,4678,SÃO PAULO,Nhandeara,2010,149794.8125,10771,13907.23046875,2,7.5,6570,493
3076,4679,SÃO PAULO,Nipoã,2010,48101.53515625,4103,11723.5,2,6.6,3057,202
2249,4680,SÃO PAULO,Nova Aliança,2010,78971.359375,5140,15364.08007812,2,6.1,3367,205
3246,4681,SÃO PAULO,Nova Campina,2010,137261.8125,9267,14811.88964844,2,8.1,5653,458
1307,4682,SÃO PAULO,Alambari,2010,64996.13671875,4391,14802.12988281,2,6,2876,173
4113,4683,SÃO PAULO,Nova Canaã Paulista,2010,29424.88671875,2172,13547.37011719,2,7.5,1618,121
4756,4684,SÃO PAULO,Nova Castilho,2010,26578.25976562,1122,23688.2890625,3,7.1,785,56
229,4685,SÃO PAULO,Nova Europa,2010,113681.1171875,10092,11264.48046875,2,7,7064,494
3311,4686,SÃO PAULO,Nova Granada,2010,221840.3125,18683,11873.91015625,2,7.4,11397,843
1955,4687,SÃO PAULO,Nova Guataporanga,2010,15150.56835938,2184,6937.06982422,1,5.8,1332,77
1500,4688,SÃO PAULO,Nova Independência,2010,210455.484375,2742,76752.546875,4,6.4,1673,107
241,4689,SÃO PAULO,Novais,2010,37936.8671875,3974,9546.26953125,1,8.1,2424,196
2889,4690,SÃO PAULO,Nova Luzitânia,2010,29767.0078125,3795,7843.74023438,1,7,2657,186
3627,4691,SÃO PAULO,Nova Odessa,2010,1602155.25,48754,32862.03125,3,6.8,29740,2022
5055,4692,SÃO PAULO,Nuporanga,2010,139958.46875,7004,19982.65039062,2,5.8,4903,284
3283,4693,SÃO PAULO,Ocauçu,2010,44971.85546875,4341,10359.79003906,2,7.6,2648,201
5160,4694,SÃO PAULO,Óleo,2010,37124.59765625,2699,13754.95019531,2,7.7,1768,136
4962,4695,SÃO PAULO,Olímpia,2010,931039.375,50602,18399.25976562,2,7.7,33144,2552
1226,4696,SÃO PAULO,Oriente,2010,53553.72265625,6382,8391.37011719,1,8,4180,334
1669,4697,SÃO PAULO,Orindiúva,2010,94819.8359375,5406,17539.74023438,2,7.6,3541,269
1628,4698,SÃO PAULO,Orlândia,2010,787616.25,37534,20984.08007812,2,6.9,24585,1696
3955,4699,SÃO PAULO,Oscar Bressane,2010,29025.16992188,2536,11445.25976562,2,7.8,1661,130
4900,4700,SÃO PAULO,Osvaldo Cruz,2010,411053.875,31461,13065.50976562,2,8,23438,1875
1250,4701,SÃO PAULO,Ourinhos,2010,1470158.625,104542,14062.84960938,2,6.4,77884,4985
770,4702,SÃO PAULO,Ouroeste,2010,565069.375,7598,74370.8125,4,7,4977,348
3569,4703,SÃO PAULO,Ouro Verde,2010,72577.4375,8162,8892.11035156,1,6.5,4979,324
5225,4704,SÃO PAULO,Pacaembu,2010,117579.875,13778,8533.88964844,1,7.7,9645,743
2515,4705,MARANHÃO,Poção de Pedras,2010,94814.2578125,15533,6104.04980469,1,6.4,11572,741
1357,4706,MARANHÃO,Lago da Pedra,2010,152434.625,44272,3443.13989258,1,5.4,27006,1458
1725,4707,SÃO PAULO,Palestina,2010,137605.546875,11354,12119.5703125,2,6.5,7437,483
3544,4708,SÃO PAULO,Palmares Paulista,2010,71329.03125,11742,6074.68994141,1,7.7,7163,552
1434,4709,SÃO PAULO,Palmeira d'Oeste,2010,108116.234375,9706,11139.11035156,2,6.1,6794,414
4547,4710,SÃO PAULO,Palmital,2010,406439.09375,22323,18207.18945312,2,7,14622,1024
595,4711,SÃO PAULO,Panorama,2010,123048.6171875,14577,8441.29003906,1,5.7,8892,507
5453,4712,SÃO PAULO,Paraguaçu Paulista,2010,723910.1875,44685,16200.29980469,2,6.9,29269,2020
2287,4713,SÃO PAULO,Paraibuna,2010,156873.703125,16833,9319.41015625,1,6.3,11026,695
5517,4714,SÃO PAULO,Paraíso,2010,70899.6484375,5816,12190.45019531,2,7,4333,303
1314,4715,SÃO PAULO,Paranapanema,2010,291595.78125,17752,16426.08007812,2,7.1,13225,939
5419,4716,SÃO PAULO,Paranapuã,2010,45142.3203125,3739,12073.37011719,2,6.6,2281,151
4160,4717,SÃO PAULO,Parapuã,2010,158726.65625,11402,13920.95019531,2,7.4,8494,629
2601,4718,SÃO PAULO,Pardinho,2010,121979.5078125,5337,22855.43945312,3,6.7,3256,218
4209,4719,SÃO PAULO,Pariquera-Açu,2010,195529.34375,18918,10335.62011719,2,6.5,11540,750
5146,4720,SÃO PAULO,Parisi,2010,21989.21679688,2149,10232.29980469,2,7.6,1504,114
2332,4721,SÃO PAULO,Patrocínio Paulista,2010,281122.375,12943,21720.02929688,2,6.7,8478,568
202,4722,SÃO PAULO,Paulicéia,2010,73761.8125,5791,12737.3203125,2,7.4,4314,319
4575,4723,SÃO PAULO,Paulistânia,2010,23322.51171875,1909,12217.13964844,2,5.8,1164,68
195,4724,SÃO PAULO,Paulo de Faria,2010,121381.28125,9463,12826.9296875,2,7.1,7050,501
901,4725,SÃO PAULO,Pedra Bela,2010,52908.13671875,6142,8614.15039062,1,6.5,4023,261
3219,4726,SÃO PAULO,Pedranópolis,2010,31103.59179688,2834,10975.16015625,2,8.1,1984,161
3810,4727,SÃO PAULO,Pedregulho,2010,243681.765625,15777,15445.37988281,2,7.1,9624,683
65,4728,SÃO PAULO,Pedrinhas Paulista,2010,75881.6875,2927,25924.73046875,3,7.9,2181,172
1886,4729,SÃO PAULO,Penápolis,2010,890737.9375,59597,14946.01953125,2,8.1,39036,3162
5202,4730,SÃO PAULO,Pereira Barreto,2010,684139.75,24777,27611.890625,3,6.3,16229,1022
276,4731,SÃO PAULO,Pereiras,2010,143394.953125,8076,17755.68945312,2,7,4926,345
3749,4732,SÃO PAULO,Piacatu,2010,56237.203125,5472,10277.26953125,2,7.3,3338,244
2195,4733,SÃO PAULO,Piedade,2010,540496.875,49508,10917.36035156,2,7.7,30200,2325
1677,4734,SÃO PAULO,Pilar do Sul,2010,293537.84375,28455,10315.86035156,2,6.5,19919,1295
3107,4735,SÃO PAULO,Pindamonhangaba,2010,4172247.75,144613,28851.13085938,3,7.2,101229,7288
4106,4736,SÃO PAULO,Pindorama,2010,188864.96875,15377,12282.29980469,2,6.1,10764,657
2645,4737,SÃO PAULO,Piquerobi,2010,37168.44140625,3781,9830.3203125,2,7,2306,161
5246,4738,SÃO PAULO,Piquete,2010,104544.6328125,14709,7107.52978516,1,8,10958,877
5409,4739,SÃO PAULO,Piracicaba,2010,9601211,368843,26030.61914062,3,6,224994,13500
294,4740,SÃO PAULO,Piraju,2010,347479.03125,29398,11819.8203125,2,7.7,17933,1381
5088,4741,SP,Pirajuí,2010,207463.359375,22192,9348.55957031,1,6.2,14536,901
